Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,Yes,,,Steel Grill Restaurant & Bar,https://www.yelp.com/biz/steel-grill-restaurant-and-bar-gering?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,,,Union Bar,https://www.yelp.com/biz/union-bar-gering-2?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Shots Bar and Grill,https://www.yelp.com/biz/shots-bar-and-grill-scottsbluff-2?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Parking,Private Lot,,,,
Sat,11:00 am - 11:00 pm,Bike Parking,No,,,,
Sun,11:00 am - 10:00 pm,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
