Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,Yes,,,Eagle Drive-In,https://www.yelp.com/biz/eagle-drive-in-joplin?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,,,LongHorn Steakhouse,https://www.yelp.com/biz/longhorn-steakhouse-joplin?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,On The Border Mexican Grill & Cantina,https://www.yelp.com/biz/on-the-border-mexican-grill-and-cantina-joplin?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Bike Parking,Yes,,,,
Sat,11:00 am - 12:00 am,Good for Kids,Yes,,,,
Sun,11:00 am - 10:00 pm,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
