Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:30 pm,Takes Reservations,No,Esther’s Follies,https://www.yelp.com/adredir?ad_business_id=lor2a66LcKEjfv7ODUT-fg&campaign_id=02WWgliWlX8ju1QYv0wkWg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Festhers-follies-austin-2&request_id=878a8810324ae6cd&signature=07a9bcb02635f488c4504226ce048b1ae5b055aa239b3fac75c6981e1b46877a&slot=0,Nate’s,https://www.yelp.com/biz/nates-buda-2?page_src=related_bizes
Tue,11:00 am - 10:30 pm,Delivery,No,Cypress Grill,https://www.yelp.com/adredir?ad_business_id=z1gHWH13NqxfL893O5PfwA&campaign_id=pcQjZtP_q5uvE66JM1KY5A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcypress-grill-austin&request_id=878a8810324ae6cd&signature=5619c459d078a591ff336c9389360b0e01d9bfb9b1454e070ffdaec7a6210530&slot=1,Willie’s Joint,https://www.yelp.com/biz/willies-joint-buda-2?page_src=related_bizes
Wed,11:00 am - 10:30 pm,Take-out,Yes,,,Super Slicks,https://www.yelp.com/biz/super-slicks-buda-2?page_src=related_bizes
Thu,11:00 am - 10:30 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Accepts Apple Pay,Yes,,,,
Sat,11:00 am - 12:00 am,Good For,"Lunch, Dinner, Dessert",,,,
Sun,11:00 am - 10:30 pm,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
,,Has Pool Table,No,,,,
