Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,No,The Tea Kettle Cafe,https://www.yelp.com/adredir?ad_business_id=gXSIvTcORH6NBsg844cvSA&campaign_id=X0lVPMRKcqVgtoK1oJX1uA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-tea-kettle-cafe-spring-2&request_id=a4eafd1afa83b569&signature=05f3f369b3077da2155ebb253ffc1ee04e28057ce2e42b7c2cc65645cabeaa71&slot=0,Brick House Tavern + Tap,https://www.yelp.com/biz/brick-house-tavern-tap-humble-2?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Le Bistro Houston,https://www.yelp.com/adredir?ad_business_id=W81S2EAhvDCGrWqJZL_jxw&campaign_id=VJZpHBQ3frX-2AJJJ9cezg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fle-bistro-houston-houston&request_id=a4eafd1afa83b569&signature=50f88287b28b494ebe4a623ce6f2fc68d0922e29dd5a6b47a1b3d45cea9dfa47&slot=1,Saltgrass Steak House,https://www.yelp.com/biz/saltgrass-steak-house-humble-2?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Pappasito’s Cantina,https://www.yelp.com/biz/pappasitos-cantina-humble?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Good For,"Lunch, Dinner, Dessert",,,,
Sat,11:00 am - 12:00 am,Parking,Private Lot,,,,
Sun,11:00 am - 10:30 pm,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
,,Has Pool Table,No,,,,
