Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,No,The Bull Run Restaurant,https://www.yelp.com/adredir?ad_business_id=eXCQZTNmrW1NL5R-RdURgw&campaign_id=oBwx7wJ9wio9wbvd0xbvdA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bull-run-restaurant-shirley&request_id=c5f30e5de690a3dd&signature=5804548faf7cdb51763b98157a57b5b32c3fabd52b6eb1c4fba42a4b7ea858a0&slot=0,Tavern in the Square,https://www.yelp.com/biz/tavern-in-the-square-lowell?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Burtons Grill & Bar of Westford,https://www.yelp.com/adredir?ad_business_id=8Pbb00BwbOLlaaSdNzRrag&campaign_id=g9R2trGprpIb9FoJ8ZRFaQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fburtons-grill-and-bar-of-westford-westford&request_id=c5f30e5de690a3dd&signature=4948eafafbe4672c032a8524253341cb0a4667d4f681a8cdd2a87a7448dd9978&slot=1,Mill City BBQ And Brew,https://www.yelp.com/biz/mill-city-bbq-and-brew-lowell?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,110 Grill - Chelmsford,https://www.yelp.com/biz/110-grill-chelmsford-chelmsford?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Good For,Dinner,,,,
Sat,11:00 am - 12:00 am,Parking,Private Lot,,,,
Sun,11:00 am - 11:00 pm,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Very Loud,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,No,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
