Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,Yes,,,Charlie’s BackYard Bar - CLOSED,https://www.yelp.com/biz/charlies-backyard-bar-marshall?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,,,Mama Tina’s,https://www.yelp.com/biz/mama-tinas-marshall-2?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,IHOP,https://www.yelp.com/biz/ihop-marshall-2?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Bike Parking,No,,,,
Sat,11:00 am - 12:00 am,Good for Kids,Yes,,,,
Sun,11:00 am - 10:00 pm,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Loud,,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Has Pool Table,No,,,,
,,Gender Neutral Restrooms,Yes,,,,
