Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:30 pm,Takes Reservations,Yes,Camino Real Kitchen & Tequila,https://www.yelp.com/adredir?ad_business_id=1y8MBX3AD8Hv0Wd60h_KqQ&campaign_id=hfjdmtzI6LL3-jMdpJsUEw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcamino-real-kitchen-and-tequila-bakersfield-2&request_id=2527604adc6f88a0&signature=2394679328ac4384e12fbde38eb0e1fa46b5b94ba14b91993e5182fe48c60ac7&slot=0,Firestone Grill,https://www.yelp.com/biz/firestone-grill-bakersfield?page_src=related_bizes
Tue,11:00 am - 10:30 pm,Delivery,No,Papa Murphy’s,https://www.yelp.com/adredir?ad_business_id=ni_wG0uXCEj8khfKDN_2mw&campaign_id=9ysw16mURNcaLfJg3hLwug&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpapa-murphys-bakersfield&request_id=2527604adc6f88a0&signature=f8d0e3db5381c9f023a037ab297e5b404856aefb386c53300304e5b1b7c19cec&slot=1,Eureka!,https://www.yelp.com/biz/eureka-bakersfield-3?page_src=related_bizes
Wed,11:00 am - 10:30 pm,Take-out,Yes,,,Hungry Hunter Steakhouse,https://www.yelp.com/biz/hungry-hunter-steakhouse-bakersfield?page_src=related_bizes
Thu,11:00 am - 10:30 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:30 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 11:30 pm,Accepts Android Pay,No,,,,
Sun,11:00 am - 10:30 pm,Good For,"Lunch, Dinner, Dessert",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Best Nights,"Tue, Sat, Sun",,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
