Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,No,,,Wild Turkey Tavern,https://www.yelp.com/biz/wild-turkey-tavern-avon-park-2?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,,,The Lazy Dog Bar & Grill,https://www.yelp.com/biz/the-lazy-dog-bar-and-grill-sebring?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Chicanes Restaurant & Bar,https://www.yelp.com/biz/chicanes-restaurant-and-bar-sebring?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 12:00 am,Good For,"Lunch, Dessert",,,,
Sun,11:00 am - 11:00 pm,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
,,Has Pool Table,No,,,,
