Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:30 pm,Takes Reservations,No,PokeZone,https://www.yelp.com/adredir?ad_business_id=ifyEubnOcGPm1FTVegl6nQ&campaign_id=d-W0IynFjld_Be_oUlVDOQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpokezone-tucson&request_id=b2afb0b52cd0cca9&signature=2b9fcf76af737361bb5e75cb207fa918fa326cd32bb613a5182c42678ba4d9d2&slot=0,Amigos Burgers and Beer,https://www.yelp.com/biz/amigos-burgers-and-beer-tucson?page_src=related_bizes
Tue,11:00 am - 10:30 pm,Delivery,No,Street Taco and Beer Co,https://www.yelp.com/adredir?ad_business_id=jmwasbZfgj3honf79qKsnA&campaign_id=INuDg04-zqYFpXKJ4P--Tg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fstreet-taco-and-beer-co-tucson&request_id=b2afb0b52cd0cca9&signature=13ce86140fb86ea40a3527ce11a5cab1fe310329bf50f4494f670e2193b8486a&slot=1,Texas Roadhouse,https://www.yelp.com/biz/texas-roadhouse-tucson-3?page_src=related_bizes
Wed,11:00 am - 10:30 pm,Take-out,Yes,,,Karichimaka Restaurant,https://www.yelp.com/biz/karichimaka-restaurant-tucson-3?page_src=related_bizes
Thu,11:00 am - 10:30 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:30 pm,Accepts Apple Pay,Yes,,,,
Sat,11:00 am - 11:30 pm,Good For,"Lunch, Dinner, Dessert",,,,
Sun,11:00 am - 10:30 pm,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
,,Has Pool Table,No,,,,
