Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:30 pm,Takes Reservations,Yes,Scoot Inn,https://www.yelp.com/adredir?ad_business_id=gE9F2Xay3rCkynq54-e4PQ&campaign_id=rbk5G_Vy0-qLAdVRH4DPTg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fscoot-inn-austin&request_id=ad8cc1fdc9fb882c&signature=085f423a2c939634f52773b3f9d36e9b11c49815d1ffbf077b6c009ea016a2e2&slot=0,The Old Town Restaurant and Bar,https://www.yelp.com/biz/the-old-town-restaurant-and-bar-bastrop?page_src=related_bizes
Tue,11:00 am - 10:30 pm,Delivery,No,Jason’s Deli,https://www.yelp.com/adredir?ad_business_id=PkTh2NX39J_VJHTusfi4NA&campaign_id=h3XdrFI6IT0dv9guxEV48A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjasons-deli-austin-3&request_id=ad8cc1fdc9fb882c&signature=f59cc5df9ad98072492433e9fcc47c8f4aee89ef1ab883f56a723b25203d0193&slot=1,Neighbor’s Kitchen & Yard,https://www.yelp.com/biz/neighbors-kitchen-and-yard-bastrop-2?page_src=related_bizes
Wed,11:00 am - 10:30 pm,Take-out,Yes,,,Brenda’s 1441 Bar & Grill,https://www.yelp.com/biz/brendas-1441-bar-and-grill-bastrop?page_src=related_bizes
Thu,11:00 am - 10:30 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 12:00 am,Parking,Private Lot,,,,
Sun,11:00 am - 10:30 pm,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
