Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,No,The Clean Plate Kitchen,https://www.yelp.com/adredir?ad_business_id=l6BI825I-_5-oIQ_Vh7XDA&campaign_id=zCDu_wxFxSt3RFtkzVbmdA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-clean-plate-kitchen-clinton&request_id=94f626eedbd4a111&signature=7a9804cab4318ceab9f0bb08ef8c9fe32dc8e0b9d020edfd187d17b05134ac95&slot=0,Jake’s Restaurant & Bar,https://www.yelp.com/biz/jakes-restaurant-and-bar-flemington?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Steam Pub,https://www.yelp.com/adredir?ad_business_id=nwVZnjRDhUrFo1kGahLIZQ&campaign_id=GtBQ8sK5eV9UiOXzk_6Wlw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsteam-pub-southampton-2&request_id=94f626eedbd4a111&signature=f1cf524631db908749b62a3381728ee6d93a7ce78e3f561ef8858a45e2cf7bd2&slot=1,Blue Fish Grill,https://www.yelp.com/biz/blue-fish-grill-flemington?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,LongHorn Steakhouse,https://www.yelp.com/biz/longhorn-steakhouse-flemington?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Good For,Dessert,,,,
Sat,11:00 am - 12:00 am,Parking,Private Lot,,,,
Sun,11:00 am - 11:00 pm,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
