Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:30 pm,Takes Reservations,Yes,Holy Crab,https://www.yelp.com/adredir?ad_business_id=bSOU2DGUc9vP62P3qSKNNw&campaign_id=CLMhKGQBiqRJi_VK7fORWA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fholy-crab-riverside&request_id=45419ea38f06b481&signature=9b0e52f5c6247fc18eca7c1fa40dc34a1cd9bdc0e17a243512834a6c81fd74a0&slot=0,Applebee’s Neighborhood Grill & Bar,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-redlands-3?page_src=related_bizes
Tue,11:00 am - 10:30 pm,Delivery,No,American Road Trip Bar & Grill,https://www.yelp.com/adredir?ad_business_id=tbzvnpm6CfynvWcnXJUCYw&campaign_id=TNItLPstel_qDdnFqjfhaw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Famerican-road-trip-bar-and-grill-yucaipa-2&request_id=45419ea38f06b481&signature=29dc2714d2f0c0f889310a9e9d4454176a83ee988bb06c7490ebadcb64d4ad4f&slot=1,The State,https://www.yelp.com/biz/the-state-redlands-3?page_src=related_bizes
Wed,11:00 am - 10:30 pm,Take-out,Yes,,,Eureka!,https://www.yelp.com/biz/eureka-redlands-3?page_src=related_bizes
Thu,11:00 am - 10:30 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:30 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 11:30 pm,Good For,"Lunch, Dinner",,,,
Sun,11:00 am - 10:30 pm,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Best Nights,"Tue, Fri",,,,
,,Coat Check,No,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,Yes,,,,
,,Has Pool Table,No,,,,
