Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,Yes,Shenaniganz,https://www.yelp.com/adredir?ad_business_id=5fp6qavbwmw2yw0ddUTxkg&campaign_id=2S6BdgZZeLotQlzO0Swgdg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fshenaniganz-rockwall&request_id=c2f7188c0506c130&signature=2c20d4e0e1829d969f40960223303560296a81f2b7f858246ff8c8844c4558e4&slot=0,Oscar Delta Texas Kitchen,https://www.yelp.com/biz/oscar-delta-texas-kitchen-forney?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Six Springs Tavern,https://www.yelp.com/adredir?ad_business_id=7DOA4JQsNezzBn0Ghip9aw&campaign_id=yKCh77xNF1apv_tXZ15ZAw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsix-springs-tavern-richardson&request_id=c2f7188c0506c130&signature=e85263894acfb238fea2170eb941817875508c796b4711d0f5099ab103b7e471&slot=1,Applebee’s Neighborhood Grill & Bar,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-forney-2?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Cowboy Chicken,https://www.yelp.com/biz/cowboy-chicken-forney-5?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 12:00 am,Good For,"Lunch, Dinner, Dessert",,,,
Sun,11:00 am - 11:00 pm,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
