Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,Yes,The Squeaky Beaker,https://www.yelp.com/adredir?ad_business_id=ZAbzeSRK_D_9KIq_fji-ZQ&campaign_id=iF-l9mU59C990o7keWbVww&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-squeaky-beaker-cambridge&request_id=15bc62268450040b&signature=1a51ea8100b7e2c4357d76fccd9a1ddf3aa23b7b6afa98434c36351460a61627&slot=0,The Brown Jug,https://www.yelp.com/biz/the-brown-jug-chelsea?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Sol Azteca,https://www.yelp.com/adredir?ad_business_id=d6lZvLNxebUYJUA8_3M3ZA&campaign_id=C-0_ze-6lay1Ld3rjJ0ReA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-azteca-boston&request_id=15bc62268450040b&signature=223caab208313c736814a8b49fd437bbea767dd61cfffd78e8af70f4b91826a5&slot=1,Volare Restaurant and Bar,https://www.yelp.com/biz/volare-restaurant-and-bar-revere?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Chelsea Station Restaurant Bar & Lounge,https://www.yelp.com/biz/chelsea-station-restaurant-bar-and-lounge-chelsea?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Good For,"Lunch, Dinner",,,,
Sat,11:00 am - 12:00 am,Parking,Private Lot,,,,
Sun,11:00 am - 11:00 pm,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
,,Has Pool Table,No,,,,
