Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,Yes,Mallorca Restaurant,https://www.yelp.com/adredir?ad_business_id=ODTI9W7fHMKNWZ3g8VcFUg&campaign_id=wk4nTLuNytMKweAtFQMD4g&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmallorca-restaurant-pittsburgh&request_id=476dbc7210b28a4a&signature=370fd5a3e8294e70a46886cedf16a62faab204e75e3ef3b842ff15ddde957e16&slot=0,Atria’s,https://www.yelp.com/biz/atrias-pittsburgh-2?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,The Spring House,https://www.yelp.com/adredir?ad_business_id=Wl1De1HIBoye6yTo6Npb6w&campaign_id=SrCPZcqQn-RCZDM12hh72A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-spring-house-washington-2&request_id=476dbc7210b28a4a&signature=3922798ea2f99dbfe393840716d527fd59210db18ee3c61aefd989bbacffdf9d&slot=1,Tavern 51,https://www.yelp.com/biz/tavern-51-pittsburgh?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Mulligan’s Sports Bar and Grill,https://www.yelp.com/biz/mulligans-sports-bar-and-grill-west-mifflin?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 11:00 pm,Good For,"Lunch, Dinner, Dessert",,,,
Sun,11:00 am - 10:00 pm,Parking,Private Lot,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Best Nights,"Thu, Sat",,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
