Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,No,,,The Local Kitchen and Bar,https://www.yelp.com/biz/the-local-kitchen-and-bar-tifton?page_src=related_bizes
,,Delivery,No,,,Surcheros Fresh Grill - Tifton,https://www.yelp.com/biz/surcheros-fresh-grill-tifton-tifton-3?page_src=related_bizes
,,Take-out,Yes,,,41 And Main,https://www.yelp.com/biz/41-and-main-tifton?page_src=related_bizes
,,Accepts Credit Cards,Yes,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Quiet,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
