Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,No,Shawarma Greek Xpress and Catering,https://www.yelp.com/adredir?ad_business_id=XznwPv97cVNDtLbOYM-FXw&campaign_id=M0AhI8ZhLcjAQTZRyBiVRA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fshawarma-greek-xpress-and-catering-prairieville&request_id=db7b6a70c2c95be2&signature=d80ab1ac8e2de61d51176d0e4b77b9c6abaf4b649185a6e8a062303d057a457c&slot=0,Nic’s Bar,https://www.yelp.com/biz/nics-bar-gonzales?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,,,Park Place,https://www.yelp.com/biz/park-place-gonzales?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,New Orleans Original Daiquiris,https://www.yelp.com/biz/new-orleans-original-daiquiris-gonzales-2?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Good For,"Lunch, Dessert",,,,
Sat,11:00 am - 12:00 am,Parking,Private Lot,,,,
Sun,11:00 am - 10:00 pm,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
,,Has Pool Table,No,,,,
