Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,Yes,,,Loló,https://www.yelp.com/biz/lol%C3%B3-zapop%C3%A1n?page_src=related_bizes
,,Delivery,No,,,La Real Licorería,https://www.yelp.com/biz/la-real-licorer%C3%ADa-zapopan?page_src=related_bizes
,,Take-out,Yes,,,La Vitola,https://www.yelp.com/biz/la-vitola-guadalajara?page_src=related_bizes
,,Accepts Credit Cards,Yes,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Good For Dancing,No,,,,
,,Outdoor Seating,No,,,,
,,Has TV,Yes,,,,
