Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,Yes,Benny’s Tacos & Chicken Rotisserie,https://www.yelp.com/adredir?ad_business_id=uA3TautyZ7bby0w8Scwufg&campaign_id=u2II_0HgcCO_DjTSNqCB5g&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbennys-tacos-and-chicken-rotisserie-los-angeles-4&request_id=2cbcb7a80935aab9&signature=396e9687e914928e51b6b94cee003c40dad941019caa9463b12eceb7c6fbbb21&slot=0,Lazy Dog Restaurant & Bar,https://www.yelp.com/biz/lazy-dog-restaurant-and-bar-torrance-2?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,The Warehouse Restaurant,https://www.yelp.com/adredir?ad_business_id=9AakKCAbynahdzby2mfRSQ&campaign_id=tsAYD1ReRPaQ-X0_SCkXfw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-warehouse-restaurant-marina-del-rey-2&request_id=2cbcb7a80935aab9&signature=de351b788a0d1dbe83b9519caf8c9ff5b156c60a8ee85097861948185d8db65f&slot=1,Torrance Tavern,https://www.yelp.com/biz/torrance-tavern-torrance-7?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,BRIO Coastal Bar and Kitchen,https://www.yelp.com/biz/brio-coastal-bar-and-kitchen-torrance-5?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:30 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 11:30 pm,Accepts Android Pay,No,,,,
Sun,11:00 am - 10:30 pm,Good For,"Lunch, Dinner, Dessert",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Best Nights,"Thu, Sat, Sun",,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
,,Has Pool Table,No,,,,
