Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,Yes,The Burrito Bowl,https://www.yelp.com/adredir?ad_business_id=Vm_egjzydIoedLlghZoHuA&campaign_id=8F6eFp1CXN0CLXHtQPdGkw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-burrito-bowl-east-providence&request_id=87807a963b110a43&signature=c4f823fb06a116663aad69483115719e5dc45d58e5f6219704ea8e79433866a3&slot=0,Uno Pizzeria & Grill,https://www.yelp.com/biz/uno-pizzeria-and-grill-smithfield?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Condesa Restaurante Mexicano,https://www.yelp.com/adredir?ad_business_id=AMCOGN_08whZo_SIpTTWxw&campaign_id=AO2NV5zXU4Q3kXw8G6q2QQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcondesa-restaurante-mexicano-smithfield&request_id=87807a963b110a43&signature=d67025c509e699a38a1aaa0178b87e16c0296b50a25b47166e0cb2494232f662&slot=1,Chelo’s Hometown Bar & Grille,https://www.yelp.com/biz/chelos-hometown-bar-and-grille-greenville?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Blackie’s Bulldog Tavern,https://www.yelp.com/biz/blackies-bulldog-tavern-smithfield?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Good For,"Lunch, Dinner, Dessert",,,,
Sat,11:00 am - 12:00 am,Parking,Private Lot,,,,
Sun,11:00 am - 11:00 pm,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Coat Check,No,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
,,Has Pool Table,No,,,,
