Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,No,Greek Isles,https://www.yelp.com/adredir?ad_business_id=oPTzRW4Gqbjmu77ecN8gnA&campaign_id=WHw-xH4_o4h3aNyFqoQO5Q&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgreek-isles-plano&request_id=6e360f5431aebf71&signature=733bd137c1fe70968505011f22eb28e8e1530e9055fa043ffb6df3e3d93f9f8d&slot=0,Ballard Street Cafe & Grill,https://www.yelp.com/biz/ballard-street-cafe-and-grill-wylie-2?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,The Rock Wood Fired Pizza,https://www.yelp.com/adredir?ad_business_id=ePdYnUF7UZGBw49VBIvUjQ&campaign_id=EyXFqcqdIuUd9G_xS-omVA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-rock-wood-fired-pizza-wylie&request_id=6e360f5431aebf71&signature=ba11063c89b6ebd3580278bd90a3a4ea8dddf3d61020221615c4041b75500857&slot=1,Foxiis Restaurant &  Grill,https://www.yelp.com/biz/foxiis-restaurant-and-grill-murphy?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Taste of Home,https://www.yelp.com/biz/taste-of-home-wylie?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 12:00 am,Parking,Private Lot,,,,
Sun,11:00 am - 11:00 pm,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
,,Has Pool Table,No,,,,
