Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,No,Pizza La Stella,https://www.yelp.com/adredir?ad_business_id=bhv_p9RIZ69LJPS-pU_Wyw&campaign_id=i1lajF4QYwb4SNUGXm4KvQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpizza-la-stella-raleigh-3&request_id=0dc97d8410045e4f&signature=a280e55ac0b6534e761c169a7369d3da321f8afd8c2fbca95ce5631b366529de&slot=0,Twisted Fork,https://www.yelp.com/biz/twisted-fork-raleigh?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Gooey’s American Grille,https://www.yelp.com/adredir?ad_business_id=PrLqNWbftwfdbW3ee0HEDA&campaign_id=0pesRm0c6VTqSRB0uMhoCg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgooeys-american-grille-wake-forest&request_id=0dc97d8410045e4f&signature=c9433e4d1957d0c4d51d8dc47b8f0fea83ff902b34654a54c2e05fe580df86d6&slot=1,Salt & Lime Cabo Grill,https://www.yelp.com/biz/salt-and-lime-cabo-grill-raleigh?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Metro Diner,https://www.yelp.com/biz/metro-diner-raleigh-4?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 12:00 am,Good For,"Lunch, Dessert",,,,
Sun,11:00 am - 11:00 pm,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Coat Check,No,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
,,Has Pool Table,No,,,,
