Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,No,Loveless Cafe,https://www.yelp.com/adredir?ad_business_id=OWOOc0YjU_kioLeEgo5VCA&campaign_id=loYqEI4Db4-Ir9NHEirsKg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Floveless-cafe-nashville&request_id=4df3b2ab9d95598f&signature=444b00b1ed7ae09fc82ef760ecfc0889e15dde4e3f752848f9a205dea1d3cbc7&slot=0,Murff’s Craft Brews and Burgers,https://www.yelp.com/biz/murffs-craft-brews-and-burgers-brentwood?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,360 Bistro,https://www.yelp.com/adredir?ad_business_id=pFoS41r45N2VL0sHIGdJ-g&campaign_id=Q_4vR68v1kfi2Osu5uGyUA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2F360-bistro-nashville-11&request_id=4df3b2ab9d95598f&signature=ed2a1bf9899d69ccbaab1970f3c7c2de97bf80b564b8a030ecb3435a4c41cf0f&slot=1,Stout Burgers & Beers,https://www.yelp.com/biz/stout-burgers-and-beers-brentwood?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Uncle Julio’s,https://www.yelp.com/biz/uncle-julios-brentwood?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Good For,"Lunch, Dinner, Dessert",,,,
Sat,11:00 am - 12:00 am,Parking,Private Lot,,,,
Sun,11:00 am - 10:00 pm,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
,,Has Pool Table,Yes,,,,
