Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,,,Mellow Mushroom,https://www.yelp.com/biz/mellow-mushroom-valdosta-3?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,,,Friends Grille and Bar,https://www.yelp.com/biz/friends-grille-and-bar-valdosta?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,306 North,https://www.yelp.com/biz/306-north-valdosta?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Bike Parking,No,,,,
Sat,11:00 am - 11:00 pm,Good for Kids,Yes,,,,
Sun,11:00 am - 10:00 pm,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
