Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 1:00 am Open now,Takes Reservations,Yes,King Pizza,https://www.yelp.com/adredir?ad_business_id=o1-KOlvjp5CbV9NsLk0gqA&campaign_id=J8lqV6-PFJMmALjm6Q_H_w&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fking-pizza-waterbury&request_id=1cf4461a6ae45056&signature=e2d317b77af297e69fe72c2e9da3363d8783e0cab38a760f72c68c92111b8209&slot=0,California Pizza Kitchen,https://www.yelp.com/biz/california-pizza-kitchen-farmington-2?page_src=related_bizes
Tue,11:00 am - 1:00 am,Delivery,No,Senor Pancho’s,https://www.yelp.com/adredir?ad_business_id=GS93WGeVjbDzpJYJBbVe4A&campaign_id=2JfHNi1Ym7oZ74910-J8fQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsenor-panchos-prospect-2&request_id=1cf4461a6ae45056&signature=d7c2bd7693c099a8f7e86dbaa430544c8f8ef6caaa50c350cda30b40bbddd07a&slot=1,Ordinary Joes,https://www.yelp.com/biz/ordinary-joes-watertown?page_src=related_bizes
Wed,11:00 am - 1:00 am,Take-out,Yes,,,Lisboa Restaurante,https://www.yelp.com/biz/lisboa-restaurante-waterbury?page_src=related_bizes
Thu,11:00 am - 1:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Android Pay,Yes,,,,
Sat,11:00 am - 1:00 am,Good For,"Lunch, Late Night",,,,
Sun,11:00 am - 1:00 am,Parking,Private Lot,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
