Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,Yes,,,Five Guys,https://www.yelp.com/biz/five-guys-sheffield?page_src=related_bizes
,,Delivery,No,,,Cactus Jack’s,https://www.yelp.com/biz/cactus-jacks-doncaster?page_src=related_bizes
,,Take-out,No,,,Uncle Sams Chuck Wagon,https://www.yelp.com/biz/uncle-sams-chuck-wagon-sheffield?page_src=related_bizes
,,Accepted Cards,"Credit, Debit",,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Very Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,No,,,,
,,Caters,Yes,,,,
