Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,No,Arni’s,https://www.yelp.com/adredir?ad_business_id=Xf7j8TdmcFpiThqW9UMziA&campaign_id=H6xbnwTUgXMAjQs7MHyl0g&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Farnis-indianapolis-2&request_id=71046fc8e317601a&signature=c9dbb4ee05001346448e467d9756f5ae3762ffd0dc2176a5ecc1e1dd49409249&slot=0,,
,,Delivery,No,Cobblestone,https://www.yelp.com/adredir?ad_business_id=0pWF3x6Y4w55xGbfb1bTIA&campaign_id=XODy1r13BgSPyz4lbiw8ZA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcobblestone-zionsville&request_id=71046fc8e317601a&signature=9c9a15ee748b7e670c30ab664d168c73736f9ee07c022eb5f6f629c3c5f54704&slot=1,,
,,Take-out,Yes,,,,
,,Accepts Credit Cards,Yes,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Has TV,Yes,,,,
