Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,No,Voodoo Taco,https://www.yelp.com/adredir?ad_business_id=T9V9BsLD47ae_G0H6mEz7A&campaign_id=W_muEUelsGGZtYnDkan-ww&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fvoodoo-taco-omaha-3&request_id=3bb53381442e5bd5&signature=58d0944f9e7918a23628a9244ebeadbf0dce981699c54f01f70d506baaf749df&slot=0,,
,,Delivery,No,Eat the Worm,https://www.yelp.com/adredir?ad_business_id=Uy38gXfWzkwveei0-_MByA&campaign_id=o63PZxAUErrcW3n72Gdz5Q&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Feat-the-worm-omaha&request_id=3bb53381442e5bd5&signature=6e22827ebfd298844ad4c00d19218a5a4ac42830b360835a42cd25ed55f325c7&slot=1,,
,,Take-out,Yes,,,,
,,Accepts Credit Cards,Yes,,,,
,,Parking,Private Lot,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
