Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am Open now,Takes Reservations,No,Ichiban Hibachi Steakhouse,https://www.yelp.com/adredir?ad_business_id=CLSRz9E-HmQRDwV2_smoDA&campaign_id=tmKCUJUHsfP8CqXvCbyxcg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fichiban-hibachi-steakhouse-pittsburgh&request_id=3a64170448082d05&signature=3ec3495e3a973466905635c144c3216662b64cafb07ae7372c365c2676ff76cb&slot=0,The Crafty Jackalope,https://www.yelp.com/biz/the-crafty-jackalope-bridgeville?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,River House Cafe,https://www.yelp.com/adredir?ad_business_id=UfquGg5wIw_zym5ECdwLRA&campaign_id=Y26MV0KSCShMdgDRKE1b-Q&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Friver-house-cafe-charleroi&request_id=3a64170448082d05&signature=12b75624ef39695c2ad6963e94d2d3f9b1eb144c834b3636d18ee2bc4061dfe3&slot=1,Crafthouse Stage & Grill,https://www.yelp.com/biz/crafthouse-stage-and-grill-pittsburgh?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Armstrong’s,https://www.yelp.com/biz/armstrongs-pittsburgh?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 1:00 am,Accepts Android Pay,Yes,,,,
Sun,11:00 am - 11:00 pm,Good For,"Lunch, Dinner, Dessert",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
