Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,Yes,California Dreaming,https://www.yelp.com/adredir?ad_business_id=ZBJt15QQWRH4NvI84m4Y2w&campaign_id=jKIDRfJgGcZko64wi_OhHg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcalifornia-dreaming-augusta-2&request_id=4235b6a33a3a36de&signature=c5887e46e424f445a6989c672984bebb02d337f366b2d50ccb91773fac2d9adc&slot=0,India Cafe,https://www.yelp.com/biz/india-cafe-augusta?page_src=related_bizes
,,Delivery,No,Wing Express,https://www.yelp.com/adredir?ad_business_id=Tu-x61kxD-l0SvHvDArVlQ&campaign_id=SCyA-x6Y8g_IG2nhArhwlA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fwing-express-augusta-2&request_id=4235b6a33a3a36de&signature=f34922af951623c00498ad46827adcb8aadfdaba766be1a98f550b476fa6c4ac&slot=1,Honey from The Rock Cafe,https://www.yelp.com/biz/honey-from-the-rock-cafe-augusta?page_src=related_bizes
,,Take-out,Yes,,,Augustino’s,https://www.yelp.com/biz/augustinos-augusta?page_src=related_bizes
,,Accepts Credit Cards,Yes,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
