Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 1:00 am Open now,Takes Reservations,No,Shed’s Smoked BBQ,https://www.yelp.com/adredir?ad_business_id=xrRQgcYRJ51HPzISeaoQmw&campaign_id=LCBIA2nITk1uHkUuoVSc0g&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsheds-smoked-bbq-boston&request_id=8c3666e391bf41c4&signature=fa050c7c20e00b9a92d6c7b7bf6e6e1c3de83bc9f5445a5e90437253ba3d36ab&slot=0,Ascari Cafe,https://www.yelp.com/biz/ascari-cafe-braintree?page_src=related_bizes
Tue,11:00 am - 1:00 am,Delivery,No,Uburger,https://www.yelp.com/adredir?ad_business_id=PPQgcw0WKdZ6nznkPLgX5Q&campaign_id=pa2imiGoWEJ_cXl0d5y6VA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fuburger-boston&request_id=8c3666e391bf41c4&signature=a036cd023030e80b470bfb8ef7b80714da314843251ed9d6364481504615f158&slot=1,Southside Tavern,https://www.yelp.com/biz/southside-tavern-braintree?page_src=related_bizes
Wed,11:00 am - 1:00 am,Take-out,Yes,,,California Pizza Kitchen,https://www.yelp.com/biz/california-pizza-kitchen-braintree?page_src=related_bizes
Thu,11:00 am - 1:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 1:00 am,Good For,Dinner,,,,
Sun,11:00 am - 1:00 am,Parking,Private Lot,,,,
,,Bike Parking,No,,,,
,,Wheelchair Accessible,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,No,,,,
