Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 1:00 am Open now,Takes Reservations,No,Zack’s Oak Bar & Restaurant,https://www.yelp.com/adredir?ad_business_id=-SM_BQ5jiqvot_kl7RKoaQ&campaign_id=pO4cZhe4HsnVnGPgf2I52A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fzacks-oak-bar-and-restaurant-hoboken&request_id=1fff21ebb4ec4e13&signature=bd436a2e45a1e7401452927b2b88077496d2acb61fa9633e920c90baf3316431&slot=0,Lot 13,https://www.yelp.com/biz/lot-13-bayonne?page_src=related_bizes
Tue,11:00 am - 1:00 am,Delivery,No,Bachi 197,https://www.yelp.com/adredir?ad_business_id=Bb1tUdH05NgOH8MCqAMvAQ&campaign_id=XyCoB4TjZJDor_X_GG73vg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbachi-197-wood-ridge&request_id=1fff21ebb4ec4e13&signature=601ca85e671aa032c11e7883a403a8d88c4797401f9cc34542a441a5a2b11955&slot=1,Cafe Talya,https://www.yelp.com/biz/cafe-talya-bayonne?page_src=related_bizes
Wed,11:00 am - 1:00 am,Take-out,Yes,,,Hendrickson’s Corner,https://www.yelp.com/biz/hendricksons-corner-bayonne-2?page_src=related_bizes
Thu,11:00 am - 1:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 2:00 am,Accepts Apple Pay,Yes,,,,
Sat,11:00 am - 2:00 am,Accepts Android Pay,No,,,,
Sun,11:00 am - 1:00 am,Good For,"Lunch, Dinner, Late Night",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,No,,,,
,,Gender Neutral Restrooms,Yes,,,,
