Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am Open now,Takes Reservations,Yes,Yobo,https://www.yelp.com/adredir?ad_business_id=uesq8qKT8NL60V_8ZWefww&campaign_id=RG1EXO0iKBC7NCA9NN2BdA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fyobo-newburgh&request_id=bc60d2c663f2e578&signature=7bd0fd57d665d1fa0a4cc9bd2063f935f9f6b7b883984124f68f9aea4b12804b&slot=0,A Better Place Bar & Grill,https://www.yelp.com/biz/a-better-place-bar-and-grill-central-valley?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Marcellos Ristorante,https://www.yelp.com/adredir?ad_business_id=uy4N0JB5NHjwfzS3hhRReQ&campaign_id=n4ldeFrVomCsHRGieC8Irg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmarcellos-ristorante-suffern&request_id=bc60d2c663f2e578&signature=72f197f4a7c542995187ae8aac2df3df77be976da6e5ba6ba015b23b0fb82b50&slot=1,Uno Pizzeria & Grill,https://www.yelp.com/biz/uno-pizzeria-and-grill-central-valley?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Shake Shack,https://www.yelp.com/biz/shake-shack-central-valley?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 1:00 am,Good For,"Lunch, Dinner, Dessert",,,,
Sun,11:00 am - 12:00 am,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
