Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am Open now,Takes Reservations,Yes,,,Waipo,https://www.yelp.com/biz/waipo-stockholm?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,,,Hearts,https://www.yelp.com/biz/hearts-stockholm?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Story Hotel,https://www.yelp.com/biz/story-hotel-stockholm?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Bike Parking,Yes,,,,
Sat,11:00 am - 12:00 am,Good for Kids,Yes,,,,
Sun,11:00 am - 12:00 am,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
