Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,Yes,Caffe Torino,https://www.yelp.com/adredir?ad_business_id=tuDmwyx080IEpHsV78tC5A&campaign_id=wLX1wi8vQ3qbdAm_sKkbKg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcaffe-torino-tucson-3&request_id=6a7cab676e2c53e3&signature=01c085d678c5792f73f9a613c981fb6b1c044b415b76166df6446c86fbdaf8b5&slot=0,,
,,Delivery,No,PokeZone,https://www.yelp.com/adredir?ad_business_id=ifyEubnOcGPm1FTVegl6nQ&campaign_id=d-W0IynFjld_Be_oUlVDOQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpokezone-tucson&request_id=6a7cab676e2c53e3&signature=72260c6aef370d12dfae1f4a83ad7aa66377b1f870c26f52882e9bb3b583f4de&slot=1,,
,,Take-out,Yes,,,,
,,Accepts Credit Cards,Yes,,,,
,,Parking,Private Lot,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Has TV,Yes,,,,
