Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,No,Coasters Taphouse,https://www.yelp.com/adredir?ad_business_id=1I5xjG5CwlfQDGS56oG7DQ&campaign_id=SFgmZMz4nYGcIuNlXmmOhQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcoasters-taphouse-cocoa-beach&request_id=c80912b9b84723d3&signature=8b5c6e00d8cbc14150a486a35c9fbcf198850e6ce2aec57e4828854b10dd490e&slot=0,Hooters,https://www.yelp.com/biz/hooters-merritt-island?page_src=related_bizes
,,Delivery,No,Banana River Cafe,https://www.yelp.com/adredir?ad_business_id=wV8bRPieaKiq7HEtMkB1mQ&campaign_id=ncXL97ko6epT0PYoqG_6Eg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbanana-river-cafe-satellite-beach&request_id=c80912b9b84723d3&signature=f9e0972e4d02439751ee6a649d16c6d5183d9815a68cf29f7d15fc0d462cbeed&slot=1,Thai Thai Restaurant & Sushi,https://www.yelp.com/biz/thai-thai-restaurant-and-sushi-cape-canaveral?page_src=related_bizes
,,Take-out,Yes,,,,
,,Accepts Credit Cards,Yes,,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Has TV,Yes,,,,
