Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 2:00 am Open now,Takes Reservations,No,Fazzini’s Taverna,https://www.yelp.com/adredir?ad_business_id=OG8wzPcc6PamgChNZgs1qA&campaign_id=GkM83IaiErRGbU7vkjcqPg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffazzinis-taverna-cockeysville&request_id=a0113c18ed97d6db&signature=34688e2451f27996d62daef249e8bfbb8a5f36a516a0326760cab2db2d850884&slot=0,Granny’s Restaurant,https://www.yelp.com/biz/grannys-restaurant-owings-mills-2?page_src=related_bizes
Tue,11:00 am - 2:00 am,Delivery,No,Edmart Delicatessen,https://www.yelp.com/adredir?ad_business_id=caU8fIZ0hbWB5RooYzOcgQ&campaign_id=Ff_JwLdy6-xp2blkX2QQ5A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fedmart-delicatessen-pikesville&request_id=a0113c18ed97d6db&signature=0889b8843843292ebaa4acd1565eb40bb878d8a924be481dd46427210f81627f&slot=1,Jilly’s Bar & Grill,https://www.yelp.com/biz/jillys-pikesville?page_src=related_bizes
Wed,11:00 am - 2:00 am,Take-out,Yes,,,Colins Seafood and Grill,https://www.yelp.com/biz/colins-seafood-and-grill-randallstown?page_src=related_bizes
Thu,11:00 am - 2:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 2:00 am,Good For,"Lunch, Dinner, Late Night, Dessert",,,,
Sat,11:00 am - 2:00 am,Parking,Private Lot,,,,
Sun,11:00 am - 1:00 am,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
