Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,Yes,,,TGI Friday’s,https://www.yelp.com/biz/tgi-fridays-london-9?page_src=related_bizes
,,Delivery,No,,,TGI Fridays,https://www.yelp.com/biz/tgi-fridays-kingston-upon-thames?page_src=related_bizes
,,Take-out,No,,,Buffalo American Bar and Diner,https://www.yelp.com/biz/buffalo-american-bar-and-diner-croydon?page_src=related_bizes
,,Accepted Cards,"Credit, Debit",,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,No,,,,
,,Caters,No,,,,
