Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 1:00 am,Takes Reservations,No,Lazy Dog Restaurant & Bar,https://www.yelp.com/adredir?ad_business_id=3koCc0K6LMvOfcAYnKVTog&campaign_id=RnUcJKM5wRe7NlM2p2fUPA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Flazy-dog-restaurant-and-bar-downey&request_id=89b0b5faa22fb200&signature=61c205cbb228f2ce42832a29b8462b56ab3034f68f7f2304518fbc93e7c73ab4&slot=0,The Buffalo Spot,https://www.yelp.com/biz/the-buffalo-spot-compton?page_src=related_bizes
Tue,11:00 am - 1:00 am,Delivery,No,Beachwood BBQ,https://www.yelp.com/adredir?ad_business_id=HXyyxm1OUaQ3NTHn0GMsOg&campaign_id=4En4PT3scAPX6LBXynVunw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbeachwood-bbq-seal-beach&request_id=89b0b5faa22fb200&signature=ddd7966006d13ca1cced96a8a69cac166d35d9f2ac278a08197ed53287d1104e&slot=1,Stonefire Grill,https://www.yelp.com/biz/stonefire-grill-lakewood?page_src=related_bizes
Wed,11:00 am - 1:00 am,Take-out,Yes,,,Cliff’s Texas Style Burritos,https://www.yelp.com/biz/cliffs-texas-style-burritos-compton?page_src=related_bizes
Thu,11:00 am - 1:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 2:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 2:00 am,Good For,"Lunch, Dinner, Late Night",,,,
Sun,11:00 am - 1:00 am,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Gender Neutral Restrooms,Yes,,,,
