Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 1:00 am Open now,Takes Reservations,No,Malio’s Prime Steakhouse,https://www.yelp.com/adredir?ad_business_id=pDR3n7cjtbTrkgDxfUUDtw&campaign_id=PKlCK2HatmgqlNiog7u-DQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmalios-prime-steakhouse-tampa&request_id=46070b00733940bb&signature=5640b8089ad7e3ed90deb22ec367c73b7d9ee952135c81cf52e1e7715ae9dcef&slot=0,Cody’s Original Roadhouse,https://www.yelp.com/biz/codys-original-roadhouse-tampa-6?page_src=related_bizes
Tue,11:00 am - 1:00 am,Delivery,No,Roux,https://www.yelp.com/adredir?ad_business_id=ReVpjIDupK_VMPn7ZxPvOQ&campaign_id=n-6d9GutCMyGCtl1S4k7qA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Froux-tampa-2&request_id=46070b00733940bb&signature=69e3fbf05d2c74b97e351a6f9c2f8f77db01a87c9c98b15336b287980e017119&slot=1,Bahama Breeze,https://www.yelp.com/biz/bahama-breeze-tampa?page_src=related_bizes
Wed,11:00 am - 1:00 am,Take-out,Yes,,,Tampa Bay Brewing Company Westchase,https://www.yelp.com/biz/tampa-bay-brewing-company-westchase-tampa-2?page_src=related_bizes
Thu,11:00 am - 1:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 2:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 2:00 am,Good For,Dessert,,,,
Sun,11:00 am - 1:00 am,Parking,Private Lot,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
