Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 1:00 am,Takes Reservations,No,Giordano’s,https://www.yelp.com/adredir?ad_business_id=s2a14jhTpT_e-JcjnMF-sA&campaign_id=z6__crLf6SCZptXFq0zVgg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgiordanos-mokena-2&request_id=3ea3c441511c8b5b&signature=16d7788135d37031bc3968b6aba16d08ba3210bd5acf8fce62a6df4b330e79bc&slot=0,Rock Bottom Restaurant & Brewery,https://www.yelp.com/biz/rock-bottom-restaurant-and-brewery-orland-park?page_src=related_bizes
Tue,11:00 am - 1:00 am,Delivery,No,Krapil’s Steakhouse & Patio,https://www.yelp.com/adredir?ad_business_id=F8sJJhWCwHaASZeIHdREpQ&campaign_id=mHqC5OxTgKORvTdgzWCV4w&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fkrapils-steakhouse-and-patio-worth-2&request_id=3ea3c441511c8b5b&signature=d5097b881891c85e08d9a8e55f93dc011a29038ab0ae4c04dbe3247f5c5b7513&slot=1,Granite City Food & Brewery,https://www.yelp.com/biz/granite-city-food-and-brewery-orland-park?page_src=related_bizes
Wed,11:00 am - 1:00 am,Take-out,Yes,,,Tribes Alehouse & Grill,https://www.yelp.com/biz/tribes-alehouse-and-grill-tinley-park?page_src=related_bizes
Thu,11:00 am - 1:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,Yes,,,,
Sat,11:00 am - 1:00 am,Good For,"Lunch, Dinner",,,,
Sun,11:00 am - 12:00 am,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
