Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm Open now,Takes Reservations,Yes,River House Cafe,https://www.yelp.com/adredir?ad_business_id=UfquGg5wIw_zym5ECdwLRA&campaign_id=Y26MV0KSCShMdgDRKE1b-Q&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Friver-house-cafe-charleroi&request_id=345246ad9080e519&signature=3da56390f85a1c752ad317a633e8eac78e06feaa5e7cbf10da0e81b22a9c07d6&slot=0,Texas Roadhouse,https://www.yelp.com/biz/texas-roadhouse-greensburg?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Dom’s Pizzeria,https://www.yelp.com/adredir?ad_business_id=rwKqYbWkseELVVSAZ3ogpA&campaign_id=ZgoMOw7kwy3PSlsNuhR4xw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdoms-pizzeria-trafford&request_id=345246ad9080e519&signature=5f0c4273588d5cb869af91665742f77edb646784796bac21c3d766d07db89c88&slot=1,Chili’s,https://www.yelp.com/biz/chilis-greensburg-3?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Smokey Bones Bar & Fire Grill,https://www.yelp.com/biz/smokey-bones-bar-and-fire-grill-greensburg-2?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Good For,Dessert,,,,
Sat,11:00 am - 1:00 am,Bike Parking,Yes,,,,
Sun,11:00 am - 11:00 pm,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
