Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,No,Restaurant Fiesta Bar And Grill,https://www.yelp.com/adredir?ad_business_id=wyMu0pbOTpZZ297fwIrEEQ&campaign_id=98YdUmZYtjfiKYSpXFrjAQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frestaurant-fiesta-bar-and-grill-mesa&request_id=9ed510f42bdeaa72&signature=2a00b939ab50383ff8fe5b8f42fd5cd2487bd888b0e709a175ae2c2d5ee51766&slot=0,,
,,Delivery,No,Giordanos - Arrowhead,https://www.yelp.com/adredir?ad_business_id=cxsN3mkioAXuOLKy04QpyA&campaign_id=H_zfMu0MdbCivtZ13go4Gw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgiordanos-arrowhead-peoria-6&request_id=9ed510f42bdeaa72&signature=de10982f3cc500cbde39c25464ccc4275c0cbf902503abbef6953d1c636752ca&slot=1,,
,,Take-out,Yes,,,,
,,Accepts Credit Cards,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Has TV,Yes,,,,
