Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 1:00 am Open now,Takes Reservations,No,Dan Rooney’s Cafe & Pub,https://www.yelp.com/adredir?ad_business_id=fDwhKGQqbRkul0UdzD8QKQ&campaign_id=t_8_I-8S3eretREysg_zrQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdan-rooneys-cafe-and-pub-yonkers&request_id=f4d13c8f1c7f44ed&signature=0bd263546fc0d7e21d0a1d94b7da71c7c490b0447e2bbf8220d54f99c0156373&slot=0,Burkes Bar and Restaurant,https://www.yelp.com/biz/burkes-bar-and-restaurant-yonkers?page_src=related_bizes
Tue,11:00 am - 1:00 am,Delivery,No,Flames Steakhouse,https://www.yelp.com/adredir?ad_business_id=ZLEJU3fYViyjIfQlodLl4w&campaign_id=OlhKImm0pYTDNztXCfbyzg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fflames-steakhouse-elmsford&request_id=f4d13c8f1c7f44ed&signature=15fba048c69f2e825ae500ef17b6f7f4b92c0ac9db6795453001bdcf044cad39&slot=1,Tuck’d Away Bar & Grill,https://www.yelp.com/biz/tuckd-away-bar-and-grill-tuckahoe?page_src=related_bizes
Wed,11:00 am - 1:00 am,Take-out,Yes,,,Rory Dolan’s Restaurant & Bar,https://www.yelp.com/biz/rory-dolans-restaurant-and-bar-yonkers-2?page_src=related_bizes
Thu,11:00 am - 1:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 2:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 2:00 am,Good For,"Lunch, Dinner, Late Night, Dessert",,,,
Sun,11:00 am - 1:00 am,Parking,Garage,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
