Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 1:00 am Open now,Takes Reservations,Yes,Stanford Grill- Rockville,https://www.yelp.com/adredir?ad_business_id=5WSQidslkXssUK454aqIgA&campaign_id=pCgTG4I1xcafhLS_W4ULJg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fstanford-grill-rockville-rockville&request_id=c72eb69c38e1e860&signature=e62b7b2bb7210eaad08b40271438605bf144c2161b54a7c16e186f4b3f7830b7&slot=0,Barrel & Bushel,https://www.yelp.com/biz/barrel-and-bushel-tysons-corner-2?page_src=related_bizes
Tue,11:00 am - 1:00 am,Delivery,No,Logan Tavern,https://www.yelp.com/adredir?ad_business_id=vrpTb2-J1azJqjgvh5j8UQ&campaign_id=daMsYud_zu1uI-IIzey4Qw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Flogan-tavern-washington&request_id=c72eb69c38e1e860&signature=32d616dd0e03ae47be06e59e9bffada3ee6b070d4215afcc0d1a151ad2b9a3b7&slot=1,Silver Diner,https://www.yelp.com/biz/silver-diner-mclean?page_src=related_bizes
Wed,11:00 am - 1:00 am,Take-out,Yes,,,Shutters Bar & Kitchen,https://www.yelp.com/biz/shutters-bar-and-kitchen-tysons-corner?page_src=related_bizes
Thu,11:00 am - 1:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 1:00 am,Good For,Dinner,,,,
Sun,11:00 am - 1:00 am,Parking,Garage,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
