Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 1:00 am,Takes Reservations,Yes,The Assembly American Bar & Cafe,https://www.yelp.com/adredir?ad_business_id=JO054Gts85Jw1W4r9uckgw&campaign_id=2GrAlZra7DhvaPXVfD0AWg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-assembly-american-bar-and-cafe-hoffman-estates&request_id=88d1e1336d6a5269&signature=64080212c6cfb7ef06fce6ef57e393c12f49db39ebc368fa6a4d8af1fbcad2b2&slot=0,Anyway’s,https://www.yelp.com/biz/anyways-bloomingdale-2?page_src=related_bizes
Tue,11:00 am - 1:00 am,Delivery,No,Schnitzel Platz,https://www.yelp.com/adredir?ad_business_id=XzF-sVyPJ6r4vBfr9ktisQ&campaign_id=r54F5zA02lnGr6-ak4N1sg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fschnitzel-platz-glendale-heights&request_id=88d1e1336d6a5269&signature=bf7d1c641c9ec53da1dd335d7c4f1cdde4410149891e4ff02bdc4248915830f6&slot=1,Chili’s,https://www.yelp.com/biz/chilis-bloomingdale?page_src=related_bizes
Wed,11:00 am - 1:00 am,Take-out,Yes,,,Bulldog Ale House,https://www.yelp.com/biz/bulldog-ale-house-carol-stream?page_src=related_bizes
Thu,11:00 am - 1:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 1:00 am,Accepts Android Pay,Yes,,,,
Sun,11:00 am - 12:00 am,Good For,"Lunch, Dinner, Late Night, Dessert",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,No,,,,
