Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,No,Avenida Brazil Churrascaria Steakhouse,https://www.yelp.com/adredir?ad_business_id=PMisGlT8TYhY-rhMTKKJ_A&campaign_id=lnLB0N99jFPuV3QyIGz8Iw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Favenida-brazil-churrascaria-steakhouse-webster&request_id=baed929892dfb5fd&signature=2d13005f4691a46a9f372fe4f9507492638b5c76d0ba0e8a698346dd45419a0f&slot=0,Texas Roadhouse,https://www.yelp.com/biz/texas-roadhouse-pearland?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,King’s Biergarten & Restaurant,https://www.yelp.com/adredir?ad_business_id=bqqAmknFx-xHV5jA-fLR0g&campaign_id=pcBoSOvJUEV5N3Hp45RKug&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fkings-biergarten-and-restaurant-pearland-2&request_id=baed929892dfb5fd&signature=39bcdfbbd3bcd8fc4b4a210eda2fb9b7e1041b3653f1c168c3a3f8cb22ad5923&slot=1,Wrap & Roll,https://www.yelp.com/biz/wrap-and-roll-pearland?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Another Broken Egg Cafe,https://www.yelp.com/biz/another-broken-egg-cafe-pearland-2?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 2:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 2:00 am,Good For,"Lunch, Dinner, Late Night, Dessert",,,,
Sun,11:00 am - 12:00 am,Parking,Private Lot,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
