Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,No,French Fry Heaven,https://www.yelp.com/adredir?ad_business_id=cTF_usoTn0ScnMBHiVtosQ&campaign_id=T59G9EzzDmUx4UGQ8w9MBQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffrench-fry-heaven-cincinnati&request_id=83ad0c97c4a9cb4d&signature=5cdac4e163786da12d525e1c8ea778324cc28b030522f2f204c340c38011f7fc&slot=0,Nick & Tom’s,https://www.yelp.com/biz/nick-and-toms-cincinnati?page_src=related_bizes
,,Delivery,No,Corkopolis,https://www.yelp.com/adredir?ad_business_id=9XtfuK-tE3rJW_h2fUGEOQ&campaign_id=yUnJbSu_ukgqGS6F8b75cw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcorkopolis-cincinnati&request_id=83ad0c97c4a9cb4d&signature=ec1c994d54a0f74927ff4646183559d435a0434e165a7ef27c3d63a11c961545&slot=1,Chandler’s Burger Bistro,https://www.yelp.com/biz/chandlers-burger-bistro-cincinnati?page_src=related_bizes
,,Take-out,Yes,,,Wild Mikes,https://www.yelp.com/biz/wild-mikes-cincinnati-4?page_src=related_bizes
,,Accepts Credit Cards,Yes,,,,
,,Parking,Private Lot,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Very Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
