Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,No,Curry Leaf,https://www.yelp.com/adredir?ad_business_id=AXoq_ze4DyyPDjJk-Ba9Pw&campaign_id=TFvGP2phjD9szVdp1Ny4uw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcurry-leaf-tucson-2&request_id=81203b1758c00951&signature=723d2ee8782ad85be18755d1224b76e4258a07a874a860a9193967fc3a1fe0d1&slot=0,Culver’s,https://www.yelp.com/biz/culvers-tucson-3?page_src=related_bizes
,,Delivery,No,Biscuits Country Cafe,https://www.yelp.com/adredir?ad_business_id=SLreQZjicOqB_7MCfJ8MdQ&campaign_id=oKo3YCvJXgvKW__lO6zw8A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbiscuits-country-cafe-tucson&request_id=81203b1758c00951&signature=c1759d99f05ceaf4b521900fcef40f175e44ccea634c0fd3315b0e49f6d0b433&slot=1,The Cheesecake Factory,https://www.yelp.com/biz/the-cheesecake-factory-tucson?page_src=related_bizes
,,Take-out,Yes,,,Zinburger,https://www.yelp.com/biz/zinburger-tucson?page_src=related_bizes
,,Accepts Credit Cards,Yes,,,,
,,Accepts Apple Pay,No,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
