Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Picasso’s,https://www.yelp.com/adredir?ad_business_id=ZspWTyaNiAoMezkNYWDT3g&campaign_id=ZFnhCEZCJmU4jD3nY1RO9w&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpicassos-dallas-2&request_id=176bc592877c08ac&signature=abdb4cdae42155aa8c9c2ad472d6a81350c2f281af3ec0aaec1ec5c5a7132717&slot=0,LA Burger,https://www.yelp.com/biz/la-burger-richardson?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Texas,https://www.yelp.com/adredir?ad_business_id=PojKQ9TOgTB7ZtdFcLJzVw&campaign_id=pg55gT38nrppipPy2re4XQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ftexas-richardson&request_id=176bc592877c08ac&signature=ead558c6b4bf7634cba5168e9ddcd0b063d4c2237c9aeb4bc7a9cf9fed496d54&slot=1,Texas Roadhouse,https://www.yelp.com/biz/texas-roadhouse-garland?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Cheddar’s Scratch Kitchen,https://www.yelp.com/biz/cheddars-scratch-kitchen-garland?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 11:00 pm,Accepts Android Pay,No,,,,
Sun,11:00 am - 9:00 pm,Good For,"Lunch, Dinner",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
