Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Ted’s Cafe Escondido - Shoal Creek,https://www.yelp.com/adredir?ad_business_id=1OJJ9oeLOK1fJmFe_7XC4w&campaign_id=kGE3yJYbf_GXWaElSakhqg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fteds-cafe-escondido-shoal-creek-kansas-city&request_id=c8225b285385437b&signature=4b7dbd88f343757c1be7f22ff9670c1d72e77bdc50865edd2c226f2c71d68832&slot=0,54th Street Grill & Bar,https://www.yelp.com/biz/54th-street-grill-and-bar-kansas-city-5?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Piropos,https://www.yelp.com/adredir?ad_business_id=3XdgeSwyZ1wFttMMBj-JGg&campaign_id=XwzgjGCmmhykiwYPMu4HvA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpiropos-kansas-city-2&request_id=c8225b285385437b&signature=c1aeb173544ce356ea6c5e30a864170d1764a9093ef165ceffcc8c2d451c28b3&slot=1,Cheddar’s Scratch Kitchen,https://www.yelp.com/biz/cheddars-scratch-kitchen-kansas-city?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Texas Roadhouse,https://www.yelp.com/biz/texas-roadhouse-liberty?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Good For,"Lunch, Dinner",,,,
Sat,11:00 am - 11:00 pm,Parking,Private Lot,,,,
Sun,11:00 am - 10:00 pm,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
