Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,No,Posh,https://www.yelp.com/adredir?ad_business_id=JA0NmBHQPDEJyHlpBE9h6A&campaign_id=BtVq7UhTeY5OBCRcYF8ylQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fposh-scranton&request_id=930fe7861458345a&signature=250cf338e3a8a14b78aae76b834e347f253ebeef1f0b9690454f5296b7115ced&slot=0,Stations Grill,https://www.yelp.com/biz/stations-grill-wilkes-barre?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Vault Grill and Bar,https://www.yelp.com/adredir?ad_business_id=OojhKhzQMUvWT-Hu2gd33g&campaign_id=f0OoPnsCdemAzryaTiEyMw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fvault-grill-and-bar-wilkes-barre&request_id=930fe7861458345a&signature=5baa025baad2e14002a9f6aeb63bcde4fc26550f24bae11a3ac2fc4c0b937760&slot=1,Five Guys,https://www.yelp.com/biz/five-guys-wilkes-barre?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Lucky’s Sportshouse,https://www.yelp.com/biz/luckys-sportshouse-wilkes-barre?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Accepts Apple Pay,Yes,,,,
Sat,11:00 am - 12:00 am,Parking,Private Lot,,,,
Sun,11:00 am - 11:00 pm,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
