Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,The Roxbury Diner,https://www.yelp.com/adredir?ad_business_id=771NatGgbhJVcpxK4-kqqg&campaign_id=_XGV4NqUa9mbJBGkRXBIrw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-roxbury-diner-succasunna&request_id=b133e01296a52f01&signature=81968faf9c094ae12e255cde3c517ddf60178919818b23de278499a547a6773a&slot=0,Dover Grill,https://www.yelp.com/biz/dover-grill-dover?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Alice’s,https://www.yelp.com/adredir?ad_business_id=__ImTx-6_9LafUBKUSRS3g&campaign_id=ojeLfKCiicUg3N9wJ0wRig&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Falices-lake-hopatcong-2&request_id=b133e01296a52f01&signature=35763f2e806984b1fabb0c73be493775b262de268d0475a17692742526b0ce93&slot=1,Five Guys,https://www.yelp.com/biz/five-guys-rockaway?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Zinburger Wine & Burger Bar,https://www.yelp.com/biz/zinburger-wine-and-burger-bar-morris-plains?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 11:00 pm,Accepts Android Pay,No,,,,
Sun,11:00 am - 10:00 pm,Good For,"Lunch, Dinner, Dessert",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,No,,,,
