Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Glass Nickel Pizza,https://www.yelp.com/adredir?ad_business_id=bbo8kkJANwKLCuojrOZkdQ&campaign_id=S80C5L_H7kQs5NH8OYRccQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fglass-nickel-pizza-menasha-2&request_id=4e310be31849f049&signature=e5e84ca065644a85b55dd8b99307431ea44784f499ce5476ec7ed28ac1b3fdcc&slot=0,MACS Macaroni and Cheese Shop,https://www.yelp.com/biz/macs-macaroni-and-cheese-shop-appleton?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Apple Valley Pancake House,https://www.yelp.com/adredir?ad_business_id=fNueY5xAsdTIS-0YTW2Sfw&campaign_id=F10Y01gwD8C6yj_sfeALfw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fapple-valley-pancake-house-appleton&request_id=4e310be31849f049&signature=a49f450218c516375f68dd5093de6dfe03bb079faa5eabef4473237d096854c8&slot=1,Milwaukee Burger Company,https://www.yelp.com/biz/milwaukee-burger-company-appleton?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Cinders Charcoal Grill,https://www.yelp.com/biz/cinders-charcoal-grill-appleton-3?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,Yes,,,,
Sat,11:00 am - 11:00 pm,Parking,Private Lot,,,,
Sun,11:00 am - 10:00 pm,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
