Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,No,Wings & Things Too,https://www.yelp.com/adredir?ad_business_id=vVa__QxJVr0uW53aLV-Aag&campaign_id=fl852m_5W_C4OF9hyJGLgA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fwings-and-things-too-palm-bay-2&request_id=2d9af402ac3b8b4c&signature=ad1d4576003f582ed96fb3e1649d6c52844d8d766e01f3e8e5b28582859b3d12&slot=0,Cheddar’s Scratch Kitchen,https://www.yelp.com/biz/cheddars-scratch-kitchen-west-melbourne?page_src=related_bizes
,,Delivery,No,New York Pizza,https://www.yelp.com/adredir?ad_business_id=dN9oI-GR3v1yD8OA1KBk2Q&campaign_id=7DGQK9EKR7hDOTEui8J8fg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnew-york-pizza-melbourne&request_id=2d9af402ac3b8b4c&signature=36ac70b286f30bceb831176e1e09d2ed09b502ca891d96cee8aa877fdc45314f&slot=1,Keke’s Breakfast Cafe,https://www.yelp.com/biz/kekes-breakfast-cafe-west-melbourne?page_src=related_bizes
,,Take-out,Yes,,,Smokey Bones Bar & Fire Grill,https://www.yelp.com/biz/smokey-bones-bar-and-fire-grill-melbourne?page_src=related_bizes
,,Accepts Credit Cards,Yes,,,,
,,Good For,"Lunch, Dinner",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,Yes,,,,
