Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,,,The Red Barn,https://www.yelp.com/biz/the-red-barn-augusta?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,,,Elevation Burger,https://www.yelp.com/biz/elevation-burger-augusta?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,The Liberal Cup,https://www.yelp.com/biz/the-liberal-cup-hallowell?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 11:00 pm,Good For,"Lunch, Dinner",,,,
Sun,11:00 am - 10:00 pm,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
