Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Kennard’s Festival Snacks,https://www.yelp.com/adredir?ad_business_id=x-bPoJCR1ozYfzSJoSZ9yA&campaign_id=DVl9M9r68yW5iTylQz-qPg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fkennards-festival-snacks-lubbock&request_id=2acb8f1a1f312660&signature=5afe913cb74cc8e59c28defda951a9580fe59c0ec2edf59a122c84e55fd48fe8&slot=0,Beef ‘O’ Brady’s,https://www.yelp.com/biz/beef-o-bradys-lubbock-2?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Potato Corner,https://www.yelp.com/adredir?ad_business_id=hBxaX1HFdEngt2VC4Cl8nA&campaign_id=qBl7xourI0Vb7RmahV5l2A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpotato-corner-lubbock-4&request_id=2acb8f1a1f312660&signature=e1ae89857a40f7e3fb3c0ed48d516688c3bef09c3531ab21a0369b984c7cf611&slot=1,BurgerFi,https://www.yelp.com/biz/burgerfi-lubbock-2?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Fuddruckers,https://www.yelp.com/biz/fuddruckers-lubbock?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Good For,"Lunch, Dinner, Dessert",,,,
Sat,11:00 am - 11:00 pm,Parking,Private Lot,,,,
Sun,11:00 am - 10:00 pm,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,No,,,,
