Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Pizza Boli’s,https://www.yelp.com/adredir?ad_business_id=sTeLEKiwQOq5kFJWuHyjlg&campaign_id=V3ehnfn0WorM-iweVmYW6g&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpizza-bolis-edgewater&request_id=a0c5a027c1db4772&signature=ce40991399b53e50323584993f6ab55baa31ba8f4b5f67c9512fa63ae785a562&slot=0,Fuddruckers,https://www.yelp.com/biz/fuddruckers-annapolis?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Luna Blu Ristorante Italiano,https://www.yelp.com/adredir?ad_business_id=m-uH2RLvSNvgGRcbOuJXyw&campaign_id=6hsp8hi2Az5v8HRP6nNl9A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fluna-blu-ristorante-italiano-annapolis&request_id=a0c5a027c1db4772&signature=ee480074fec33ada3bd1581c4c38d8e39b9e84973e1c8a9aac074ed1cf0bbe98&slot=1,West End Grill,https://www.yelp.com/biz/west-end-grill-annapolis?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Bobby’s Burger Palace,https://www.yelp.com/biz/bobbys-burger-palace-hanover-2?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,Yes,,,,
Sat,11:00 am - 11:00 pm,Good For,"Lunch, Dinner, Dessert",,,,
Sun,11:00 am - 9:00 pm,Parking,Garage,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
