Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Tacovore,https://www.yelp.com/adredir?ad_business_id=bBt8IkNKc3KeunDTpyCpXQ&campaign_id=UZhdvVkRtVYhQp4lWuafiw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ftacovore-eugene&request_id=b6dbf6596bdd646f&signature=96e7f474cf9b1d2cb25c07b0cfe2f8bc59b2c831b436c0d4677be81e11540aa6&slot=0,NorthWest Burgers,https://www.yelp.com/biz/northwest-burgers-eugene?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,SY’s New York Pizza,https://www.yelp.com/adredir?ad_business_id=DQRmPKgC-PIwkyUgy-ByWw&campaign_id=RYje1QeghIc2xN4ELY3hhA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsys-new-york-pizza-eugene-3&request_id=b6dbf6596bdd646f&signature=e0da4a7819754a88d16c579ce09392b424c71c03559e54fd149930156275127a&slot=1,Texas Roadhouse,https://www.yelp.com/biz/texas-roadhouse-eugene-2?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Haybaby,https://www.yelp.com/biz/haybaby-eugene?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 11:00 pm,Good For,"Lunch, Dinner, Dessert",,,,
Sun,11:00 am - 10:00 pm,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
