Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,The Warehouse Restaurant,https://www.yelp.com/adredir?ad_business_id=9AakKCAbynahdzby2mfRSQ&campaign_id=tsAYD1ReRPaQ-X0_SCkXfw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-warehouse-restaurant-marina-del-rey-2&request_id=c63e51c92b56459b&signature=b60f4c5f41e10aa4bc1581bd745d7c7a6773362ac5925305dbd152d73aa2f67f&slot=0,Islands Restaurant,https://www.yelp.com/biz/islands-restaurant-redondo-beach?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Ercoles 1101,https://www.yelp.com/adredir?ad_business_id=GHu47QaHNPm1IEBFwgfjsQ&campaign_id=HyjOU-g_v2aa__wa1O98JQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fercoles-1101-manhattan-beach-2&request_id=c63e51c92b56459b&signature=5480d8d2cd20b26e90c08a9f5c83c7246e8010544752ddc476a82d234f0aedf1&slot=1,California Pizza Kitchen,https://www.yelp.com/biz/california-pizza-kitchen-redondo-beach?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Corner Burger,https://www.yelp.com/biz/corner-burger-lawndale?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 10:00 pm,Accepts Android Pay,Yes,,,,
Sun,11:00 am - 9:00 pm,Good For,"Lunch, Dinner",,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
