Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Olive Tree Mediterranean Restaurant,https://www.yelp.com/adredir?ad_business_id=uKZtE2tKo_uDGeWNsd42xg&campaign_id=61sevW41rohq5zC1DBiv0g&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Folive-tree-mediterranean-restaurant-kent-2&request_id=8a4e2500b4d8275a&signature=d3bee2bb600d20c2264e64a0c7535c778c7e5543f2dfcc9fc48bee6f35330147&slot=0,Ram Restaurant & Brewery,https://www.yelp.com/biz/ram-restaurant-and-brewery-federal-way-2?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Water’s Table,https://www.yelp.com/adredir?ad_business_id=u0UcJw194W9QEKMc-yxbJA&campaign_id=ROpncczT_d4pte_8CAfHbQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fwaters-table-renton-6&request_id=8a4e2500b4d8275a&signature=7a84ec9aa5f69462f6ec88a4ffb99ca3ebed5ffdcfa37dc8a4cbad8d4376ddb3&slot=1,Stacks,https://www.yelp.com/biz/stacks-federal-way-2?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Burger Express,https://www.yelp.com/biz/burger-express-federal-way?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Accepts Apple Pay,Yes,,,,
Sat,11:00 am - 12:00 am,Accepts Android Pay,No,,,,
Sun,11:00 am - 10:00 pm,Good For,"Lunch, Dinner",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,No,,,,
