Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Surf House,https://www.yelp.com/adredir?ad_business_id=-cdIXOvGThNdEbZ_m1lz3Q&campaign_id=33khr8xENhYSI03kzNObFw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsurf-house-frederick&request_id=d19ee18a2840acfa&signature=2a59759cbe9e5405a57f6bc4678513a7c6ac2d2caa35fdb2fe05f34112d86005&slot=0,Silver Diner,https://www.yelp.com/biz/silver-diner-frederick?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,OPA! Mezze Grill,https://www.yelp.com/adredir?ad_business_id=10U0OI_8MsnNLOKPoZPA6w&campaign_id=rbOkrIQ0pQS6xsnQageMFA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fopa-mezze-grill-ashburn&request_id=d19ee18a2840acfa&signature=76164177564f9a97489df1c10c3c10206a1682290c873212dbffdf0de2e908b4&slot=1,Beef N Buns N Paradise,https://www.yelp.com/biz/beef-n-buns-n-paradise-frederick?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Wag’s Restaurant,https://www.yelp.com/biz/wags-restaurant-frederick?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 11:00 pm,Good For,"Lunch, Dinner, Dessert",,,,
Sun,11:00 am - 10:00 pm,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
