Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Liberty Burger,https://www.yelp.com/adredir?ad_business_id=Ev13VV366ySBOw8_mtJMJg&campaign_id=sIhXPJP9obQGSSqc7_QR0w&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fliberty-burger-fort-worth&request_id=7e1fcecf9c90cf3d&signature=64e0feb0036193dc95555dfc23fd2c56e9d5b613ed72903e9fb13afc5fd33beb&slot=0,Witten’s Grill & Sports Cafe,https://www.yelp.com/biz/wittens-grill-and-sports-cafe-hurst-3?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,China Pavillion Restaurant,https://www.yelp.com/adredir?ad_business_id=9RT79iMlqu6_aPcmTMfnvw&campaign_id=dZZbq4a0oyZOD_Zxc_KcHg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fchina-pavillion-restaurant-irving&request_id=7e1fcecf9c90cf3d&signature=a516aba32811d6058c8a7d56913cb86d2a6cc33d0fa4a940a5763deb07ca3e56&slot=1,From Across the Pond,https://www.yelp.com/biz/from-across-the-pond-north-richland-hills?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Five Guys,https://www.yelp.com/biz/five-guys-hurst?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 11:00 pm,Accepts Android Pay,No,,,,
Sun,11:00 am - 10:00 pm,Good For,"Lunch, Dinner",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
