Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Rock Harbor Grill,https://www.yelp.com/adredir?ad_business_id=m7OZoDXuiLqkCj47QMVaRA&campaign_id=H6MPCFMjnrc_jofeDRP1NQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frock-harbor-grill-fuquay-varina&request_id=233a9e862b4d9399&signature=052ef84b5a3468f445d077316a17cf7992c28df602a8793929b4d90b9fcc9d75&slot=0,LongHorn Steakhouse,https://www.yelp.com/biz/longhorn-steakhouse-apex?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Hope Valley Bar & Grill,https://www.yelp.com/adredir?ad_business_id=E4BGpRZufckK-Lbi_r-51A&campaign_id=z1ZPPh7qY4gXbh6GwJOYsQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fhope-valley-bar-and-grill-durham&request_id=233a9e862b4d9399&signature=030abb8af433b16bf91873160461eee5dd108eb74f74bff173aaa3e7d71607bc&slot=1,Salem Street Pub,https://www.yelp.com/biz/salem-street-pub-apex?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,JD’s Tavern,https://www.yelp.com/biz/jds-tavern-apex?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,Yes,,,,
Sat,11:00 am - 11:00 pm,Accepts Android Pay,Yes,,,,
Sun,11:00 am - 10:00 pm,Good For,"Lunch, Dinner, Dessert",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,Yes,,,,
